seed,episode,decision_step,source,target,gate_value,communicated,communication_cost
1004,4,19,B,A,0.5761,True,0.0100
1004,4,19,A,C,0.5727,True,0.0100
1004,4,19,C,A,0.5804,True,0.0100
1004,4,19,B,D,0.5800,True,0.0100
1004,4,19,D,B,0.5807,True,0.0100
1004,4,19,C,D,0.5843,True,0.0100
1004,4,19,D,C,0.5789,True,0.0100
1004,4,20,A,B,0.6057,True,0.0100
1004,4,20,B,A,0.6335,True,0.0100
1004,4,20,A,C,0.5873,True,0.0100
1004,4,20,C,A,0.6276,True,0.0100
1004,4,20,B,D,0.5971,True,0.0100
1004,4,20,D,B,0.6206,True,0.0100
1004,4,20,C,D,0.5913,True,0.0100
1004,4,20,D,C,0.6048,True,0.0100
1004,4,21,A,B,0.6092,True,0.0100
1004,4,21,B,A,0.6186,True,0.0100
1004,4,21,A,C,0.5977,True,0.0100
1004,4,21,C,A,0.6161,True,0.0100
1004,4,21,B,D,0.5814,True,0.0100
1004,4,21,D,B,0.6205,True,0.0100
1004,4,21,C,D,0.5745,True,0.0100
1004,4,21,D,C,0.6121,True,0.0100
1004,4,22,A,B,0.5993,True,0.0100
1004,4,22,B,A,0.5858,True,0.0100
1004,4,22,A,C,0.5748,True,0.0100
1004,4,22,C,A,0.5700,True,0.0100
1004,4,22,B,D,0.5883,True,0.0100
1004,4,22,D,B,0.5813,True,0.0100
1004,4,22,C,D,0.5719,True,0.0100
1004,4,22,D,C,0.5572,True,0.0100
1004,4,23,A,B,0.6031,True,0.0100
1004,4,23,B,A,0.5815,True,0.0100
1004,4,23,A,C,0.5812,True,0.0100
1004,4,23,C,A,0.5598,True,0.0100
1004,4,23,B,D,0.6009,True,0.0100
1004,4,23,D,B,0.5915,True,0.0100
1004,4,23,C,D,0.5761,True,0.0100
1004,4,23,D,C,0.5646,True,0.0100
1004,4,24,A,B,0.6064,True,0.0100
1004,4,24,B,A,0.6028,True,0.0100
1004,4,24,A,C,0.5826,True,0.0100
1004,4,24,C,A,0.6102,True,0.0100
1004,4,24,B,D,0.6067,True,0.0100
1004,4,24,D,B,0.6388,True,0.0100
1004,4,24,C,D,0.6160,True,0.0100
1004,4,24,D,C,0.6118,True,0.0100
1004,4,25,A,B,0.6090,True,0.0100
1004,4,25,B,A,0.5874,True,0.0100
1004,4,25,A,C,0.5906,True,0.0100
1004,4,25,C,A,0.6084,True,0.0100
1004,4,25,B,D,0.5877,True,0.0100
1004,4,25,D,B,0.6425,True,0.0100
1004,4,25,C,D,0.6077,True,0.0100
1004,4,25,D,C,0.6263,True,0.0100
1004,4,26,A,B,0.6066,True,0.0100
1004,4,26,B,A,0.5613,True,0.0100
1004,4,26,A,C,0.5720,True,0.0100
1004,4,26,C,A,0.5960,True,0.0100
1004,4,26,B,D,0.5938,True,0.0100
1004,4,26,D,B,0.6161,True,0.0100
1004,4,26,C,D,0.6283,True,0.0100
1004,4,26,D,C,0.5817,True,0.0100
1004,4,27,A,B,0.6159,True,0.0100
1004,4,27,B,A,0.5692,True,0.0100
1004,4,27,A,C,0.5867,True,0.0100
1004,4,27,C,A,0.5676,True,0.0100
1004,4,27,B,D,0.6076,True,0.0100
1004,4,27,D,B,0.6102,True,0.0100
1004,4,27,C,D,0.6062,True,0.0100
1004,4,27,D,C,0.5804,True,0.0100
1004,4,28,A,B,0.6280,True,0.0100
1004,4,28,B,A,0.6220,True,0.0100
1004,4,28,A,C,0.5939,True,0.0100
1004,4,28,C,A,0.6023,True,0.0100
1004,4,28,B,D,0.6256,True,0.0100
1004,4,28,D,B,0.6763,True,0.0100
1004,4,28,C,D,0.6089,True,0.0100
1004,4,28,D,C,0.6435,True,0.0100
1004,4,29,A,B,0.5894,True,0.0100
1004,4,29,B,A,0.6331,True,0.0100
1004,4,29,A,C,0.5873,True,0.0100
1004,4,29,C,A,0.6300,True,0.0100
1004,4,29,B,D,0.6230,True,0.0100
1004,4,29,D,B,0.6420,True,0.0100
1004,4,29,C,D,0.6185,True,0.0100
1004,4,29,D,C,0.6394,True,0.0100
1004,4,30,A,B,0.5718,True,0.0100
1004,4,30,B,A,0.5947,True,0.0100
1004,4,30,A,C,0.5657,True,0.0100
1004,4,30,C,A,0.5805,True,0.0100
1004,4,30,B,D,0.5967,True,0.0100
1004,4,30,D,B,0.6060,True,0.0100
1004,4,30,C,D,0.5834,True,0.0100
1004,4,30,D,C,0.5971,True,0.0100
1004,4,31,A,B,0.5726,True,0.0100
1004,4,31,B,A,0.5797,True,0.0100
1004,4,31,A,C,0.5685,True,0.0100
1004,4,31,C,A,0.5738,True,0.0100
1004,4,31,B,D,0.5840,True,0.0100
1004,4,31,D,B,0.5869,True,0.0100
1004,4,31,C,D,0.5747,True,0.0100
1004,4,31,D,C,0.5797,True,0.0100
1004,4,32,A,B,0.5830,True,0.0100
1004,4,32,B,A,0.6155,True,0.0100
1004,4,32,A,C,0.5612,True,0.0100
1004,4,32,C,A,0.6201,True,0.0100
1004,4,32,B,D,0.5918,True,0.0100
1004,4,32,D,B,0.6051,True,0.0100
1004,4,32,C,D,0.5970,True,0.0100
1004,4,32,D,C,0.5823,True,0.0100
1004,4,33,A,B,0.5998,True,0.0100
1004,4,33,B,A,0.6159,True,0.0100
1004,4,33,A,C,0.5620,True,0.0100
1004,4,33,C,A,0.6398,True,0.0100
1004,4,33,B,D,0.6022,True,0.0100
1004,4,33,D,B,0.6140,True,0.0100
1004,4,33,C,D,0.6242,True,0.0100
1004,4,33,D,C,0.5791,True,0.0100
1004,4,34,A,B,0.5684,True,0.0100
1004,4,34,B,A,0.5821,True,0.0100
1004,4,34,A,C,0.5412,True,0.0100
1004,4,34,C,A,0.5670,True,0.0100
1004,4,34,B,D,0.5957,True,0.0100
1004,4,34,D,B,0.5819,True,0.0100
1004,4,34,C,D,0.5805,True,0.0100
1004,4,34,D,C,0.5549,True,0.0100
1004,4,35,A,B,0.5713,True,0.0100
1004,4,35,B,A,0.5625,True,0.0100
1004,4,35,A,C,0.5620,True,0.0100
1004,4,35,C,A,0.5664,True,0.0100
1004,4,35,B,D,0.5930,True,0.0100
1004,4,35,D,B,0.5701,True,0.0100
1004,4,35,C,D,0.5940,True,0.0100
1004,4,35,D,C,0.5544,True,0.0100
1004,4,36,A,B,0.5781,True,0.0100
1004,4,36,B,A,0.6298,True,0.0100
1004,4,36,A,C,0.6035,True,0.0100
1004,4,36,C,A,0.5910,True,0.0100
1004,4,36,B,D,0.6400,True,0.0100
1004,4,36,D,B,0.5785,True,0.0100
1004,4,36,C,D,0.6019,True,0.0100
1004,4,36,D,C,0.6025,True,0.0100
1004,4,37,A,B,0.5891,True,0.0100
1004,4,37,B,A,0.5932,True,0.0100
1004,4,37,A,C,0.5925,True,0.0100
1004,4,37,C,A,0.6098,True,0.0100
1004,4,37,B,D,0.5900,True,0.0100
1004,4,37,D,B,0.6059,True,0.0100
1004,4,37,C,D,0.6054,True,0.0100
1004,4,37,D,C,0.6110,True,0.0100
1004,4,38,A,B,0.5650,True,0.0100
1004,4,38,B,A,0.5639,True,0.0100
1004,4,38,A,C,0.5654,True,0.0100
1004,4,38,C,A,0.5704,True,0.0100
1004,4,38,B,D,0.5757,True,0.0100
1004,4,38,D,B,0.5847,True,0.0100
1004,4,38,C,D,0.5820,True,0.0100
1004,4,38,D,C,0.5826,True,0.0100
1004,4,39,A,B,0.5958,True,0.0100
1004,4,39,B,A,0.5352,True,0.0100
1004,4,39,A,C,0.5965,True,0.0100
1004,4,39,C,A,0.5591,True,0.0100
1004,4,39,B,D,0.5665,True,0.0100
1004,4,39,D,B,0.5650,True,0.0100
1004,4,39,C,D,0.5895,True,0.0100
1004,4,39,D,C,0.5626,True,0.0100
1004,4,40,A,B,0.6347,True,0.0100
1004,4,40,B,A,0.5685,True,0.0100
1004,4,40,A,C,0.6272,True,0.0100
1004,4,40,C,A,0.5999,True,0.0100
1004,4,40,B,D,0.6025,True,0.0100
1004,4,40,D,B,0.6148,True,0.0100
1004,4,40,C,D,0.6356,True,0.0100
1004,4,40,D,C,0.6081,True,0.0100
1004,4,41,A,B,0.6019,True,0.0100
1004,4,41,B,A,0.5827,True,0.0100
1004,4,41,A,C,0.6076,True,0.0100
1004,4,41,C,A,0.6065,True,0.0100
1004,4,41,B,D,0.6042,True,0.0100
1004,4,41,D,B,0.6099,True,0.0100
1004,4,41,C,D,0.6252,True,0.0100
1004,4,41,D,C,0.6194,True,0.0100
1004,4,42,A,B,0.5969,True,0.0100
1004,4,42,B,A,0.5641,True,0.0100
1004,4,42,A,C,0.5897,True,0.0100
1004,4,42,C,A,0.5808,True,0.0100
1004,4,42,B,D,0.5848,True,0.0100
1004,4,42,D,B,0.6095,True,0.0100
1004,4,42,C,D,0.6024,True,0.0100
1004,4,42,D,C,0.6086,True,0.0100
1004,4,43,A,B,0.5894,True,0.0100
1004,4,43,B,A,0.5727,True,0.0100
1004,4,43,A,C,0.5739,True,0.0100
1004,4,43,C,A,0.5957,True,0.0100
1004,4,43,B,D,0.6209,True,0.0100
1004,4,43,D,B,0.5726,True,0.0100
1004,4,43,C,D,0.6393,True,0.0100
1004,4,43,D,C,0.5559,True,0.0100
1004,4,44,A,B,0.6131,True,0.0100
1004,4,44,B,A,0.6050,True,0.0100
1004,4,44,A,C,0.6145,True,0.0100
1004,4,44,C,A,0.6230,True,0.0100
1004,4,44,B,D,0.6428,True,0.0100
1004,4,44,D,B,0.5923,True,0.0100
1004,4,44,C,D,0.6638,True,0.0100
1004,4,44,D,C,0.5928,True,0.0100
1004,4,45,A,B,0.5709,True,0.0100
1004,4,45,B,A,0.6199,True,0.0100
1004,4,45,A,C,0.5691,True,0.0100
1004,4,45,C,A,0.6179,True,0.0100
1004,4,45,B,D,0.6244,True,0.0100
1004,4,45,D,B,0.5918,True,0.0100
1004,4,45,C,D,0.6287,True,0.0100
1004,4,45,D,C,0.5950,True,0.0100
1004,4,46,A,B,0.5511,True,0.0100
1004,4,46,B,A,0.5920,True,0.0100
1004,4,46,A,C,0.5407,True,0.0100
1004,4,46,C,A,0.5950,True,0.0100
1004,4,46,B,D,0.5917,True,0.0100
1004,4,46,D,B,0.5797,True,0.0100
1004,4,46,C,D,0.6024,True,0.0100
1004,4,46,D,C,0.5749,True,0.0100
1004,4,47,A,B,0.5619,True,0.0100
1004,4,47,B,A,0.5843,True,0.0100
1004,4,47,A,C,0.5665,True,0.0100
1004,4,47,C,A,0.5814,True,0.0100
1004,4,47,B,D,0.6093,True,0.0100
1004,4,47,D,B,0.5657,True,0.0100
1004,4,47,C,D,0.6112,True,0.0100
1004,4,47,D,C,0.5734,True,0.0100
1004,4,48,A,B,0.5960,True,0.0100
1004,4,48,B,A,0.6251,True,0.0100
1004,4,48,A,C,0.6006,True,0.0100
1004,4,48,C,A,0.6348,True,0.0100
1004,4,48,B,D,0.6325,True,0.0100
1004,4,48,D,B,0.6079,True,0.0100
1004,4,48,C,D,0.6492,True,0.0100
1004,4,48,D,C,0.6187,True,0.0100
1004,4,49,A,B,0.6082,True,0.0100
1004,4,49,B,A,0.6027,True,0.0100
1004,4,49,A,C,0.6013,True,0.0100
1004,4,49,C,A,0.6186,True,0.0100
1004,4,49,B,D,0.5966,True,0.0100
1004,4,49,D,B,0.6326,True,0.0100
1004,4,49,C,D,0.6177,True,0.0100
1004,4,49,D,C,0.6320,True,0.0100
1004,4,50,A,B,0.5922,True,0.0100
1004,4,50,B,A,0.5878,True,0.0100
1004,4,50,A,C,0.5883,True,0.0100
1004,4,50,C,A,0.5783,True,0.0100
1004,4,50,B,D,0.6025,True,0.0100
1004,4,50,D,B,0.6022,True,0.0100
1004,4,50,C,D,0.5951,True,0.0100
1004,4,50,D,C,0.6003,True,0.0100
1004,4,51,A,B,0.5980,True,0.0100
1004,4,51,B,A,0.5673,True,0.0100
1004,4,51,A,C,0.5760,True,0.0100
1004,4,51,C,A,0.5814,True,0.0100
1004,4,51,B,D,0.5977,True,0.0100
1004,4,51,D,B,0.5990,True,0.0100
1004,4,51,C,D,0.6146,True,0.0100
1004,4,51,D,C,0.5747,True,0.0100
1004,4,52,A,B,0.6327,True,0.0100
1004,4,52,B,A,0.5973,True,0.0100
1004,4,52,A,C,0.6038,True,0.0100
1004,4,52,C,A,0.6127,True,0.0100
1004,4,52,B,D,0.5953,True,0.0100
1004,4,52,D,B,0.6585,True,0.0100
1004,4,52,C,D,0.6246,True,0.0100
1004,4,52,D,C,0.6358,True,0.0100
1004,4,53,A,B,0.6214,True,0.0100
1004,4,53,B,A,0.6202,True,0.0100
1004,4,53,A,C,0.5990,True,0.0100
1004,4,53,C,A,0.6391,True,0.0100
1004,4,53,B,D,0.6045,True,0.0100
1004,4,53,D,B,0.6402,True,0.0100
1004,4,53,C,D,0.6350,True,0.0100
1004,4,53,D,C,0.6267,True,0.0100
1004,4,54,A,B,0.6126,True,0.0100
1004,4,54,B,A,0.5805,True,0.0100
1004,4,54,A,C,0.5727,True,0.0100
1004,4,54,C,A,0.6073,True,0.0100
1004,4,54,B,D,0.5960,True,0.0100
1004,4,54,D,B,0.6044,True,0.0100
1004,4,54,C,D,0.6249,True,0.0100
1004,4,54,D,C,0.5663,True,0.0100
1004,4,55,A,B,0.6277,True,0.0100
1004,4,55,B,A,0.5484,True,0.0100
1004,4,55,A,C,0.5960,True,0.0100
1004,4,55,C,A,0.5563,True,0.0100
1004,4,55,B,D,0.5867,True,0.0100
1004,4,55,D,B,0.5914,True,0.0100
1004,4,55,C,D,0.5862,True,0.0100
1004,4,55,D,C,0.5592,True,0.0100
1004,4,56,A,B,0.6426,True,0.0100
1004,4,56,B,A,0.5847,True,0.0100
1004,4,56,A,C,0.6181,True,0.0100
1004,4,56,C,A,0.5919,True,0.0100
1004,4,56,B,D,0.6208,True,0.0100
1004,4,56,D,B,0.6428,True,0.0100
1004,4,56,C,D,0.6334,True,0.0100
1004,4,56,D,C,0.6202,True,0.0100
1004,4,57,A,B,0.5985,True,0.0100
1004,4,57,B,A,0.6089,True,0.0100
1004,4,57,A,C,0.5962,True,0.0100
1004,4,57,C,A,0.6090,True,0.0100
1004,4,57,B,D,0.6288,True,0.0100
1004,4,57,D,B,0.6427,True,0.0100
1004,4,57,C,D,0.6343,True,0.0100
1004,4,57,D,C,0.6444,True,0.0100
1004,4,58,A,B,0.5822,True,0.0100
1004,4,58,B,A,0.5878,True,0.0100
1004,4,58,A,C,0.5691,True,0.0100
1004,4,58,C,A,0.5859,True,0.0100
1004,4,58,B,D,0.6140,True,0.0100
1004,4,58,D,B,0.6133,True,0.0100
1004,4,58,C,D,0.6153,True,0.0100
1004,4,58,D,C,0.6048,True,0.0100
1004,4,59,A,B,0.5753,True,0.0100
1004,4,59,B,A,0.5952,True,0.0100
1004,4,59,A,C,0.5830,True,0.0100
1004,4,59,C,A,0.5896,True,0.0100
1004,4,59,B,D,0.6093,True,0.0100
1004,4,59,D,B,0.5944,True,0.0100
1004,4,59,C,D,0.6041,True,0.0100
1004,4,59,D,C,0.6044,True,0.0100
1004,4,60,A,B,0.5878,True,0.0100
1004,4,60,B,A,0.6073,True,0.0100
1004,4,60,A,C,0.6154,True,0.0100
1004,4,60,C,A,0.6008,True,0.0100
1004,4,60,B,D,0.6309,True,0.0100
1004,4,60,D,B,0.5917,True,0.0100
1004,4,60,C,D,0.6260,True,0.0100
1004,4,60,D,C,0.6239,True,0.0100
1004,4,61,A,B,0.5761,True,0.0100
1004,4,61,B,A,0.6082,True,0.0100
1004,4,61,A,C,0.5922,True,0.0100
1004,4,61,C,A,0.6228,True,0.0100
1004,4,61,B,D,0.5993,True,0.0100
1004,4,61,D,B,0.6049,True,0.0100
1004,4,61,C,D,0.6183,True,0.0100
1004,4,61,D,C,0.6282,True,0.0100
1004,4,62,A,B,0.5471,True,0.0100
1004,4,62,B,A,0.6021,True,0.0100
1004,4,62,A,C,0.5531,True,0.0100
1004,4,62,C,A,0.6181,True,0.0100
1004,4,62,B,D,0.5824,True,0.0100
1004,4,62,D,B,0.5899,True,0.0100
1004,4,62,C,D,0.6010,True,0.0100
1004,4,62,D,C,0.6059,True,0.0100
1004,4,63,A,B,0.5587,True,0.0100
1004,4,63,B,A,0.5717,True,0.0100
1004,4,63,A,C,0.5666,True,0.0100
1004,4,63,C,A,0.5742,True,0.0100
1004,4,63,B,D,0.5898,True,0.0100
1004,4,63,D,B,0.5732,True,0.0100
1004,4,63,C,D,0.5915,True,0.0100
1004,4,63,D,C,0.5819,True,0.0100
1004,4,64,A,B,0.5956,True,0.0100
1004,4,64,B,A,0.5726,True,0.0100
1004,4,64,A,C,0.6209,True,0.0100
1004,4,64,C,A,0.5623,True,0.0100
1004,4,64,B,D,0.6000,True,0.0100
1004,4,64,D,B,0.6103,True,0.0100
1004,4,64,C,D,0.5896,True,0.0100
1004,4,64,D,C,0.6366,True,0.0100
1004,4,65,A,B,0.5555,True,0.0100
1004,4,65,B,A,0.5863,True,0.0100
1004,4,65,A,C,0.5825,True,0.0100
1004,4,65,C,A,0.5928,True,0.0100
1004,4,65,B,D,0.6083,True,0.0100
1004,4,65,D,B,0.6045,True,0.0100
1004,4,65,C,D,0.6179,True,0.0100
1004,4,65,D,C,0.6384,True,0.0100
1004,4,66,A,B,0.5276,True,0.0100
1004,4,66,B,A,0.5584,True,0.0100
1004,4,66,A,C,0.5421,True,0.0100
1004,4,66,C,A,0.5728,True,0.0100
1004,4,66,B,D,0.6082,True,0.0100
1004,4,66,D,B,0.5576,True,0.0100
1004,4,66,C,D,0.6237,True,0.0100
1004,4,66,D,C,0.5733,True,0.0100
1004,4,67,A,B,0.5336,True,0.0100
1004,4,67,B,A,0.5889,True,0.0100
1004,4,67,A,C,0.5565,True,0.0100
1004,4,67,C,A,0.5935,True,0.0100
1004,4,67,B,D,0.5934,True,0.0100
1004,4,67,D,B,0.5626,True,0.0100
1004,4,67,C,D,0.6066,True,0.0100
1004,4,67,D,C,0.5892,True,0.0100
1004,4,68,A,B,0.6026,True,0.0100
1004,4,68,B,A,0.5757,True,0.0100
1004,4,68,A,C,0.6209,True,0.0100
1004,4,68,C,A,0.5855,True,0.0100
1004,4,68,B,D,0.5908,True,0.0100
1004,4,68,D,B,0.6250,True,0.0100
1004,4,68,C,D,0.6165,True,0.0100
1004,4,68,D,C,0.6442,True,0.0100
1004,4,69,A,B,0.5932,True,0.0100
1004,4,69,B,A,0.5642,True,0.0100
1004,4,69,A,C,0.6125,True,0.0100
1004,4,69,C,A,0.6089,True,0.0100
1004,4,69,B,D,0.5565,True,0.0100
1004,4,69,D,B,0.6371,True,0.0100
1004,4,69,C,D,0.6099,True,0.0100
1004,4,69,D,C,0.6577,True,0.0100
1004,4,70,A,B,0.5636,True,0.0100
1004,4,70,B,A,0.5672,True,0.0100
1004,4,70,A,C,0.5688,True,0.0100
1004,4,70,C,A,0.6065,True,0.0100
1004,4,70,B,D,0.5451,True,0.0100
1004,4,70,D,B,0.5879,True,0.0100
1004,4,70,C,D,0.5852,True,0.0100
1004,4,70,D,C,0.5934,True,0.0100
1004,4,71,A,B,0.5671,True,0.0100
1004,4,71,B,A,0.5682,True,0.0100
1004,4,71,A,C,0.5631,True,0.0100
1004,4,71,C,A,0.5864,True,0.0100
1004,4,71,B,D,0.5751,True,0.0100
1004,4,71,D,B,0.5770,True,0.0100
1004,4,71,C,D,0.5938,True,0.0100
1004,4,71,D,C,0.5715,True,0.0100
1004,4,72,A,B,0.6087,True,0.0100
1004,4,72,B,A,0.6019,True,0.0100
1004,4,72,A,C,0.5945,True,0.0100
1004,4,72,C,A,0.6221,True,0.0100
1004,4,72,B,D,0.5899,True,0.0100
1004,4,72,D,B,0.6188,True,0.0100
1004,4,72,C,D,0.6151,True,0.0100
1004,4,72,D,C,0.6071,True,0.0100
1004,4,73,A,B,0.5817,True,0.0100
1004,4,73,B,A,0.5899,True,0.0100
1004,4,73,A,C,0.5818,True,0.0100
1004,4,73,C,A,0.6121,True,0.0100
1004,4,73,B,D,0.5910,True,0.0100
1004,4,73,D,B,0.6116,True,0.0100
1004,4,73,C,D,0.6149,True,0.0100
1004,4,73,D,C,0.6144,True,0.0100
1004,4,74,A,B,0.5582,True,0.0100
1004,4,74,B,A,0.5842,True,0.0100
1004,4,74,A,C,0.5657,True,0.0100
1004,4,74,C,A,0.5891,True,0.0100
1004,4,74,B,D,0.5967,True,0.0100
1004,4,74,D,B,0.5834,True,0.0100
1004,4,74,C,D,0.6025,True,0.0100
1004,4,74,D,C,0.5905,True,0.0100
1004,4,75,A,B,0.5691,True,0.0100
1004,4,75,B,A,0.5846,True,0.0100
1004,4,75,A,C,0.5779,True,0.0100
1004,4,75,C,A,0.6000,True,0.0100
1004,4,75,B,D,0.5885,True,0.0100
1004,4,75,D,B,0.5709,True,0.0100
1004,4,75,C,D,0.6039,True,0.0100
1004,4,75,D,C,0.5773,True,0.0100
1004,4,76,A,B,0.6194,True,0.0100
1004,4,76,B,A,0.5990,True,0.0100
1004,4,76,A,C,0.6150,True,0.0100
1004,4,76,C,A,0.6204,True,0.0100
1004,4,76,B,D,0.5953,True,0.0100
1004,4,76,D,B,0.6208,True,0.0100
1004,4,76,C,D,0.6186,True,0.0100
1004,4,76,D,C,0.6151,True,0.0100
1004,4,77,A,B,0.5672,True,0.0100
1004,4,77,B,A,0.6128,True,0.0100
1004,4,77,A,C,0.5665,True,0.0100
1004,4,77,C,A,0.6249,True,0.0100
1004,4,77,B,D,0.5921,True,0.0100
1004,4,77,D,B,0.6072,True,0.0100
1004,4,77,C,D,0.6016,True,0.0100
1004,4,77,D,C,0.6099,True,0.0100
1004,4,78,A,B,0.5482,True,0.0100
1004,4,78,B,A,0.5984,True,0.0100
1004,4,78,A,C,0.5665,True,0.0100
1004,4,78,C,A,0.5929,True,0.0100
1004,4,78,B,D,0.5803,True,0.0100
1004,4,78,D,B,0.5800,True,0.0100
1004,4,78,C,D,0.5706,True,0.0100
1004,4,78,D,C,0.5989,True,0.0100
1004,4,79,A,B,0.5760,True,0.0100
1004,4,79,B,A,0.5760,True,0.0100
1004,4,79,A,C,0.6012,True,0.0100
1004,4,79,C,A,0.5729,True,0.0100
1004,4,79,B,D,0.5981,True,0.0100
1004,4,79,D,B,0.5525,True,0.0100
1004,4,79,C,D,0.5981,True,0.0100
1004,4,79,D,C,0.5736,True,0.0100
1004,4,80,A,B,0.6067,True,0.0100
1004,4,80,B,A,0.5965,True,0.0100
1004,4,80,A,C,0.6166,True,0.0100
1004,4,80,C,A,0.6469,True,0.0100
1004,4,80,B,D,0.5692,True,0.0100
1004,4,80,D,B,0.6288,True,0.0100
1004,4,80,C,D,0.6162,True,0.0100
1004,4,80,D,C,0.6362,True,0.0100
1004,4,81,A,B,0.5932,True,0.0100
1004,4,81,B,A,0.5839,True,0.0100
1004,4,81,A,C,0.5914,True,0.0100
1004,4,81,C,A,0.6350,True,0.0100
1004,4,81,B,D,0.5680,True,0.0100
1004,4,81,D,B,0.6146,True,0.0100
1004,4,81,C,D,0.6165,True,0.0100
1004,4,81,D,C,0.6149,True,0.0100
1004,4,82,A,B,0.5465,True,0.0100
1004,4,82,B,A,0.5624,True,0.0100
1004,4,82,A,C,0.5649,True,0.0100
1004,4,82,C,A,0.5748,True,0.0100
1004,4,82,B,D,0.5818,True,0.0100
1004,4,82,D,B,0.5771,True,0.0100
1004,4,82,C,D,0.5946,True,0.0100
1004,4,82,D,C,0.6013,True,0.0100
1004,4,83,A,B,0.5768,True,0.0100
1004,4,83,B,A,0.5813,True,0.0100
1004,4,83,A,C,0.5718,True,0.0100
1004,4,83,C,A,0.5722,True,0.0100
1004,4,83,B,D,0.6220,True,0.0100
1004,4,83,D,B,0.5646,True,0.0100
1004,4,83,C,D,0.6118,True,0.0100
1004,4,83,D,C,0.5598,True,0.0100
1004,4,84,A,B,0.6143,True,0.0100
1004,4,84,B,A,0.5884,True,0.0100
1004,4,84,A,C,0.6086,True,0.0100
1004,4,84,C,A,0.5777,True,0.0100
1004,4,84,B,D,0.6247,True,0.0100
1004,4,84,D,B,0.6285,True,0.0100
1004,4,84,C,D,0.6159,True,0.0100
1004,4,84,D,C,0.6247,True,0.0100
1004,4,85,A,B,0.5858,True,0.0100
1004,4,85,B,A,0.5967,True,0.0100
1004,4,85,A,C,0.5857,True,0.0100
1004,4,85,C,A,0.6428,True,0.0100
1004,4,85,B,D,0.5872,True,0.0100
1004,4,85,D,B,0.6434,True,0.0100
1004,4,85,C,D,0.6357,True,0.0100
1004,4,85,D,C,0.6473,True,0.0100
1004,4,86,A,B,0.5756,True,0.0100
1004,4,86,B,A,0.5750,True,0.0100
1004,4,86,A,C,0.5524,True,0.0100
1004,4,86,C,A,0.6069,True,0.0100
1004,4,86,B,D,0.5985,True,0.0100
1004,4,86,D,B,0.5902,True,0.0100
1004,4,86,C,D,0.6366,True,0.0100
1004,4,86,D,C,0.5678,True,0.0100
1004,4,87,A,B,0.5797,True,0.0100
1004,4,87,B,A,0.5863,True,0.0100
1004,4,87,A,C,0.5729,True,0.0100
1004,4,87,C,A,0.5957,True,0.0100
1004,4,87,B,D,0.6140,True,0.0100
1004,4,87,D,B,0.5616,True,0.0100
1004,4,87,C,D,0.6251,True,0.0100
1004,4,87,D,C,0.5562,True,0.0100
1004,4,88,A,B,0.5788,True,0.0100
1004,4,88,B,A,0.6307,True,0.0100
1004,4,88,A,C,0.5875,True,0.0100
1004,4,88,C,A,0.6168,True,0.0100
1004,4,88,B,D,0.6038,True,0.0100
1004,4,88,D,B,0.6439,True,0.0100
1004,4,88,C,D,0.5995,True,0.0100
1004,4,88,D,C,0.6619,True,0.0100
1004,4,89,A,B,0.5966,True,0.0100
1004,4,89,B,A,0.5919,True,0.0100
1004,4,89,A,C,0.5763,True,0.0100
1004,4,89,C,A,0.6151,True,0.0100
1004,4,89,B,D,0.5639,True,0.0100
1004,4,89,D,B,0.6638,True,0.0100
1004,4,89,C,D,0.5889,True,0.0100
1004,4,89,D,C,0.6485,True,0.0100
1004,4,90,A,B,0.5902,True,0.0100
1004,4,90,B,A,0.5369,True,0.0100
1004,4,90,A,C,0.5573,True,0.0100
1004,4,90,C,A,0.5730,True,0.0100
1004,4,90,B,D,0.5397,True,0.0100
1004,4,90,D,B,0.6282,True,0.0100
1004,4,90,C,D,0.5792,True,0.0100
1004,4,90,D,C,0.5959,True,0.0100
1004,4,91,A,B,0.6114,True,0.0100
1004,4,91,B,A,0.5358,True,0.0100
1004,4,91,A,C,0.5742,True,0.0100
1004,4,91,C,A,0.5478,True,0.0100
1004,4,91,B,D,0.5558,True,0.0100
1004,4,91,D,B,0.6138,True,0.0100
1004,4,91,C,D,0.5729,True,0.0100
1004,4,91,D,C,0.5751,True,0.0100
1004,4,92,A,B,0.6452,True,0.0100
1004,4,92,B,A,0.5696,True,0.0100
1004,4,92,A,C,0.6062,True,0.0100
1004,4,92,C,A,0.5746,True,0.0100
1004,4,92,B,D,0.5794,True,0.0100
1004,4,92,D,B,0.6685,True,0.0100
1004,4,92,C,D,0.5911,True,0.0100
1004,4,92,D,C,0.6304,True,0.0100
1004,4,93,A,B,0.6160,True,0.0100
1004,4,93,B,A,0.5774,True,0.0100
1004,4,93,A,C,0.5795,True,0.0100
1004,4,93,C,A,0.5861,True,0.0100
1004,4,93,B,D,0.5832,True,0.0100
1004,4,93,D,B,0.6462,True,0.0100
1004,4,93,C,D,0.5938,True,0.0100
1004,4,93,D,C,0.6133,True,0.0100
1004,4,94,A,B,0.6038,True,0.0100
1004,4,94,B,A,0.5593,True,0.0100
1004,4,94,A,C,0.5496,True,0.0100
1004,4,94,C,A,0.5733,True,0.0100
1004,4,94,B,D,0.6060,True,0.0100
1004,4,94,D,B,0.6228,True,0.0100
1004,4,94,C,D,0.6218,True,0.0100
1004,4,94,D,C,0.5663,True,0.0100
